ID,TIME,OBS,OBS_0,GROUP
14,8.0,0.11418928715966135,7.9804060764026525,0
14,12.0,0.03825107044476321,7.9804060764026525,0
14,16.0,-0.020959273247403758,7.9804060764026525,0
14,20.0,-0.06655309837603615,7.9804060764026525,0
14,24.0,-0.10069680387425159,7.9804060764026525,0
14,28.0,-0.1256653388606515,7.9804060764026525,0
14,32.0,-0.14358568728408372,7.9804060764026525,0
14,36.0,-0.15626656063023175,7.9804060764026525,0
15,0.0,0.8500011806138423,8.031998950702883,0
15,4.0,0.08824866864701361,8.031998950702883,0
15,8.0,-0.024695119702552743,8.031998950702883,0
15,12.0,-0.08215204590395625,8.031998950702883,0
15,16.0,-0.1287598067254083,8.031998950702883,0
15,20.0,-0.1665644157235197,8.031998950702883,0
15,24.0,-0.1966709940669036,8.031998950702883,0
15,28.0,-0.22025749229586225,8.031998950702883,0
15,32.0,-0.23848455310890515,8.031998950702883,0
15,36.0,-0.25241409199932086,8.031998950702883,0
16,0.0,0.9862449442221757,7.92764924752201,0
16,4.0,0.3921686874893734,7.92764924752201,0
16,8.0,0.21064804124201003,7.92764924752201,0
16,12.0,0.1252465539757685,7.92764924752201,0
16,16.0,0.0719381262890177,7.92764924752201,0
16,20.0,0.03861698353737231,7.92764924752201,0
16,24.0,0.018440344722084362,7.92764924752201,0
16,28.0,0.0065130162476238485,7.92764924752201,0
16,32.0,-0.00043169665149511705,7.92764924752201,0
16,36.0,-0.004438850785666734,7.92764924752201,0
17,0.0,0.9797528927297348,8.110618268179728,0
17,4.0,0.3176239565686312,8.110618268179728,0
17,8.0,0.21849519922140875,8.110618268179728,0
17,12.0,0.1622932141522077,8.110618268179728,0
17,16.0,0.11162799783809407,8.110618268179728,0
17,20.0,0.0654658779999728,8.110618268179728,0
17,24.0,0.023811459133151885,8.110618268179728,0
17,28.0,-0.01339034755951718,8.110618268179728,0
17,32.0,-0.04628188088508685,8.110618268179728,0
17,36.0,-0.07508254638590861,8.110618268179728,0
18,0.0,0.9157044423136356,7.899908573689662,0
18,4.0,0.38860310650180924,7.899908573689662,0
18,8.0,0.27212728524360214,7.899908573689662,0
18,12.0,0.2083087891987302,7.899908573689662,0
18,16.0,0.15243172276384384,7.899908573689662,0
18,20.0,0.10182942338288327,7.899908573689662,0
18,24.0,0.056408239197172985,7.899908573689662,0
18,28.0,0.016110865401446885,7.899908573689662,0
18,32.0,-0.019228109693807244,7.899908573689662,0
18,36.0,-0.04987605078685173,7.899908573689662,0
19,0.0,1.049828690814498,7.884794174453312,0
19,4.0,0.42873403886355144,7.884794174453312,0
19,8.0,0.27368463720801495,7.884794174453312,0
19,12.0,0.18412893725429555,7.884794174453312,0
19,16.0,0.11724808537881679,7.884794174453312,0
19,20.0,0.06838398057554396,7.884794174453312,0
19,24.0,0.033947967654519545,7.884794174453312,0
19,28.0,0.010375440380860718,7.884794174453312,0
19,32.0,-0.0054190856134989085,7.884794174453312,0
19,36.0,-0.015844827834924524,7.884794174453312,0
20,0.0,0.8639078372186291,8.063929556001524,0
20,4.0,0.26318610667541154,8.063929556001524,0
20,8.0,0.11966975432797937,8.063929556001524,0
20,12.0,0.04590973063532429,8.063929556001524,0
20,16.0,-0.011549501211706628,8.063929556001524,0
20,20.0,-0.057057244615353615,8.063929556001524,0
20,24.0,-0.09230627829191024,8.063929556001524,0
20,28.0,-0.11902966297324195,8.063929556001524,0
20,32.0,-0.13893437540838666,8.063929556001524,0
20,36.0,-0.15355496068554242,8.063929556001524,0
21,0.0,0.8670049232821837,8.166536850395277,0
21,4.0,0.48079269778837164,8.166536850395277,0
21,8.0,0.39009811491343366,8.166536850395277,0
21,12.0,0.3406842804266881,8.166536850395277,0
21,16.0,0.2974702526003323,8.166536850395277,0
21,20.0,0.25759195034301813,8.166536850395277,0
21,24.0,0.22085966156296838,8.166536850395277,0
21,28.0,0.1872529486649126,8.166536850395277,0
21,32.0,0.1567235789388799,8.166536850395277,0
21,36.0,0.12918279929722504,8.166536850395277,0
22,0.0,0.8094495060942436,8.049987681488846,0
22,4.0,0.1590888466195281,8.049987681488846,0
22,8.0,0.034287666447774326,8.049987681488846,0
22,12.0,-0.030383484780566822,8.049987681488846,0
22,16.0,-0.08242374747747107,8.049987681488846,0
22,20.0,-0.12465766207304559,8.049987681488846,0
22,24.0,-0.15826752454192422,8.049987681488846,0
22,28.0,-0.1845282743631939,8.049987681488846,0
22,32.0,-0.20473250710553031,8.049987681488846,0
22,36.0,-0.22008318911760005,8.049987681488846,0
23,0.0,0.9768547251631868,7.904319484512652,0
23,4.0,0.3500670174161393,7.904319484512652,0
23,8.0,0.1333494478594696,7.904319484512652,0
23,12.0,0.032677148213973606,7.904319484512652,0
23,16.0,-0.01990372608814546,7.904319484512652,0
23,20.0,-0.04619668819444636,7.904319484512652,0
23,24.0,-0.0588115705191542,7.904319484512652,0
23,28.0,-0.0647277659647379,7.904319484512652,0
23,32.0,-0.06747266508957914,7.904319484512652,0
23,36.0,-0.06874094914767984,7.904319484512652,0
24,0.0,0.8912314301533947,7.909456854632176,0
24,4.0,0.20486944936980794,7.909456854632176,0
24,8.0,0.03434425515570499,7.909456854632176,0
24,12.0,-0.038869054315412675,7.909456854632176,0
24,16.0,-0.08399308295698389,7.909456854632176,0
24,20.0,-0.11186767514955787,7.909456854632176,0
24,24.0,-0.1286021174788267,7.909456854632176,0
24,28.0,-0.1384451954009297,7.909456854632176,0
24,32.0,-0.14416236342369648,7.909456854632176,0
24,36.0,-0.14745864401320716,7.909456854632176,0
25,0.0,0.8949075296116445,7.826924658482407,0
25,4.0,0.3175147493985891,7.826924658482407,0
25,8.0,0.18322436231628916,7.826924658482407,0
25,12.0,0.11462595555584941,7.826924658482407,0
25,16.0,0.05882821882707084,7.826924658482407,0
25,20.0,0.012055463665766885,7.826924658482407,0
25,24.0,-0.026530119473340177,7.826924658482407,0
25,28.0,-0.057805700201519414,7.826924658482407,0
25,32.0,-0.08276109347967792,7.826924658482407,0
25,36.0,-0.1024082505063268,7.826924658482407,0
26,0.0,0.9330634278508523,8.041480149766294,0
26,4.0,0.3703603813098021,8.041480149766294,0
26,8.0,0.2845194507655978,8.041480149766294,0
26,12.0,0.2559486816974583,8.041480149766294,0
26,16.0,0.2315853411338497,8.041480149766294,0
26,20.0,0.2084095261164799,8.041480149766294,0
26,24.0,0.1862703830481912,8.041480149766294,0
26,28.0,0.16516402449779718,8.041480149766294,0
26,32.0,0.14508963237433714,8.041480149766294,0
26,36.0,0.1260419203915944,8.041480149766294,0
27,0.0,0.967023964729538,8.15699755548437,0
27,4.0,0.3333866235956567,8.15699755548437,0
27,8.0,0.1754281248983169,8.15699755548437,0
27,12.0,0.07711460901694876,8.15699755548437,0
27,16.0,0.0013406910415967796,8.15699755548437,0
27,20.0,-0.05530253914455872,8.15699755548437,0
27,24.0,-0.09599566672779067,8.15699755548437,0
27,28.0,-0.12428941172551433,8.15699755548437,0
27,32.0,-0.14348056988214086,8.15699755548437,0
27,36.0,-0.1562681126657202,8.15699755548437,0
28,0.0,0.9846443011728186,8.024642230921515,0
28,4.0,0.2688377287972919,8.024642230921515,0
28,8.0,0.14623414824744452,8.024642230921515,0
28,12.0,0.09647371726057366,8.024642230921515,0
28,16.0,0.05837675064676646,8.024642230921515,0
28,20.0,0.028208132677927933,8.024642230921515,0
28,24.0,0.004649956597982147,8.024642230921515,0
28,28.0,-0.013495531193626634,8.024642230921515,0
28,32.0,-0.02731627436971082,8.024642230921515,0
28,36.0,-0.03775018063953901,8.024642230921515,0
29,0.0,0.889421574562289,7.963110751479508,0
29,4.0,0.16459585913405353,7.963110751479508,0
29,8.0,-0.017531755720108472,7.963110751479508,0
29,12.0,-0.11964419988308196,7.963110751479508,0
29,16.0,-0.18664707145930218,7.963110751479508,0
29,20.0,-0.22828077049382095,7.963110751479508,0
29,24.0,-0.25292934744825746,7.963110751479508,0
29,28.0,-0.26706654111468536,7.963110751479508,0
29,32.0,-0.27502102838756376,7.963110751479508,0
29,36.0,-0.27944781189372975,7.963110751479508,0
30,0.0,0.749969730743961,7.9662320216413685,0
30,4.0,0.1954028641867115,7.9662320216413685,0
30,8.0,0.11222554927303025,7.9662320216413685,0
30,12.0,0.07805786489415814,7.9662320216413685,0
30,16.0,0.04768054946785458,7.9662320216413685,0
30,20.0,0.018849390805523697,7.9662320216413685,0
30,24.0,-0.008519379058660626,7.9662320216413685,0
30,28.0,-0.03441697282974855,7.9662320216413685,0
30,32.0,-0.05883970940869203,7.9662320216413685,0
30,36.0,-0.08179366781584475,7.9662320216413685,0
31,0.0,0.9818312032782719,7.922317869021421,0
31,4.0,0.518904670736898,7.922317869021421,0
31,8.0,0.40760515644532874,7.922317869021421,0
31,12.0,0.3520249583372986,7.922317869021421,0
31,16.0,0.3055706993486169,7.922317869021421,0
31,20.0,0.2642899788474894,7.922317869021421,0
31,24.0,0.22777232097049954,7.922317869021421,0
31,28.0,0.1957937991499259,7.922317869021421,0
31,32.0,0.16807121921769383,7.922317869021421,0
31,36.0,0.1442632787042171,7.922317869021421,0
32,0.0,0.975139897079047,7.965630853534193,0
32,4.0,0.37562284068502394,7.965630853534193,0
32,8.0,0.24526617064246048,7.965630853534193,0
32,12.0,0.20550833693918913,7.965630853534193,0
32,16.0,0.17628748146204798,7.965630853534193,0
32,20.0,0.15064604694260453,7.965630853534193,0
32,24.0,0.12790994404019718,7.965630853534193,0
32,28.0,0.10784969266162103,7.965630853534193,0
32,32.0,0.09025271922368414,7.965630853534193,0
32,36.0,0.07489985458013716,7.965630853534193,0
33,0.0,0.9319134224483971,8.001401654374643,0
33,4.0,0.23592240911390266,8.001401654374643,0
33,8.0,0.0366509897552975,8.001401654374643,0
33,12.0,-0.051255399925441016,8.001401654374643,0
33,16.0,-0.09934366681111498,8.001401654374643,0
33,20.0,-0.12489705599332512,8.001401654374643,0
33,24.0,-0.13798530967711836,8.001401654374643,0
33,28.0,-0.14454588853607628,8.001401654374643,0
33,32.0,-0.14779773597164964,8.001401654374643,0
33,36.0,-0.14940071120788342,8.001401654374643,0
34,0.0,0.7795972763005731,8.086288146405282,0
34,4.0,0.18990073806548793,8.086288146405282,0
34,8.0,0.07555301454513655,8.086288146405282,0
34,12.0,0.014219883898746871,8.086288146405282,0
34,16.0,-0.038846572417989084,8.086288146405282,0
34,20.0,-0.08582155208534853,8.086288146405282,0
34,24.0,-0.12691803457437095,8.086288146405282,0
34,28.0,-0.16240223895766004,8.086288146405282,0
34,32.0,-0.19266038199812563,8.086288146405282,0
34,36.0,-0.21816717312977707,8.086288146405282,0
35,0.0,0.9269820003667332,7.942110094341171,0
35,4.0,0.2502018722650827,7.942110094341171,0
35,8.0,0.09856526401530409,7.942110094341171,0
35,12.0,0.020119296307537653,7.942110094341171,0
35,16.0,-0.039686016337908345,7.942110094341171,0
35,20.0,-0.08524293576712132,7.942110094341171,0
35,24.0,-0.11898634272749023,7.942110094341171,0
35,28.0,-0.14337878961202383,7.942110094341171,0
35,32.0,-0.16068027389491124,7.942110094341171,0
35,36.0,-0.17277947042852612,7.942110094341171,0
36,0.0,0.909312278332857,7.889350172100819,0
36,4.0,0.3467499109319201,7.889350172100819,0
36,8.0,0.17269977727932176,7.889350172100819,0
36,12.0,0.07196423793048637,7.889350172100819,0
36,16.0,7.028849864459778e-05,7.889350172100819,0
36,20.0,-0.04991769071841396,7.889350172100819,0
36,24.0,-0.0832441199466089,7.889350172100819,0
36,28.0,-0.10474680560985442,7.889350172100819,0
36,32.0,-0.1183077481425042,7.889350172100819,0
36,36.0,-0.1267321584343222,7.889350172100819,0
37,0.0,0.8395715081787146,8.20010609633608,0
37,4.0,0.28090125000697974,8.20010609633608,0
37,8.0,0.0974825155530129,8.20010609633608,0
37,12.0,0.005206639417189185,8.20010609633608,0
37,16.0,-0.05784640444155895,8.20010609633608,0
37,20.0,-0.10158106581529432,8.20010609633608,0
37,24.0,-0.1310019997175283,8.20010609633608,0
37,28.0,-0.15025978463470985,8.20010609633608,0
37,32.0,-0.1626208215559343,8.20010609633608,0
37,36.0,-0.17045149958552916,8.20010609633608,0
38,0.0,0.8289707289851834,7.969766273953674,0
38,4.0,0.12121817338245515,7.969766273953674,0
38,8.0,0.02093071854768859,7.969766273953674,0
38,12.0,-0.02095249079210723,7.969766273953674,0
38,16.0,-0.05672746738787064,7.969766273953674,0
38,20.0,-0.08842236087264406,7.969766273953674,0
38,24.0,-0.11629941025309348,7.969766273953674,0
38,28.0,-0.1406125286438134,7.969766273953674,0
38,32.0,-0.16165101976794413,7.969766273953674,0
38,36.0,-0.1797256075128607,7.969766273953674,0
39,0.0,0.8859777259775264,7.922960085023404,0
39,4.0,0.24330624380289248,7.922960085023404,0
39,8.0,0.1468876719405934,7.922960085023404,0
39,12.0,0.10645916055497574,7.922960085023404,0
39,16.0,0.07160853786520524,7.922960085023404,0
39,20.0,0.04012439781626016,7.922960085023404,0
39,24.0,0.011823261099577917,7.922960085023404,0
39,28.0,-0.01343771625422448,7.922960085023404,0
39,32.0,-0.03583231840641647,7.922960085023404,0
39,36.0,-0.055559646379299665,7.922960085023404,0
40,0.0,0.9152205461090916,8.066554542871678,0
40,4.0,0.5063217644803304,8.066554542871678,0
40,8.0,0.4242959306864958,8.066554542871678,0
40,12.0,0.3858304903344277,8.066554542871678,0
40,16.0,0.3519803087528925,8.066554542871678,0
40,20.0,0.3197103657860052,8.066554542871678,0
40,24.0,0.28883535205624644,8.066554542871678,0
40,28.0,0.25937441166896735,8.066554542871678,0
40,32.0,0.23135385305071762,8.066554542871678,0
40,36.0,0.20479197545409275,8.066554542871678,0
41,0.0,0.8942155011665153,7.946062146255923,0
41,4.0,0.21732648958457768,7.946062146255923,0
41,8.0,0.07560181855497518,7.946062146255923,0
41,12.0,-0.0003199470262901698,7.946062146255923,0
41,16.0,-0.058887911847321395,7.946062146255923,0
41,20.0,-0.10377554530115939,7.946062146255923,0
41,24.0,-0.13724235204907959,7.946062146255923,0
41,28.0,-0.16161147504865833,7.946062146255923,0
41,32.0,-0.1790305487714182,7.946062146255923,0
41,36.0,-0.1913094273264117,7.946062146255923,0
42,0.0,0.8913532809114837,7.973124457605432,0
42,4.0,0.369540024271603,7.973124457605432,0
42,8.0,0.23180757008995564,7.973124457605432,0
42,12.0,0.1569743713169263,7.973124457605432,0
42,16.0,0.0951529534253232,7.973124457605432,0
42,20.0,0.042354711601799266,7.973124457605432,0
42,24.0,-0.002057411073215009,7.973124457605432,0
42,28.0,-0.038741705165808944,7.973124457605432,0
42,32.0,-0.06853705794665901,7.973124457605432,0
42,36.0,-0.0923814062154803,7.973124457605432,0
43,0.0,0.9103815392108119,7.909784034113684,0
43,4.0,0.265792875903764,7.909784034113684,0
43,8.0,0.14130401095033573,7.909784034113684,0
43,12.0,0.08031410013233735,7.909784034113684,0
43,16.0,0.029563299100349945,7.909784034113684,0
43,20.0,-0.01380759030382238,7.909784034113684,0
43,24.0,-0.050359770284248685,7.909784034113684,0
43,28.0,-0.08070992936664115,7.909784034113684,0
43,32.0,-0.10557313535517429,7.909784034113684,0
43,36.0,-0.12570276057535668,7.909784034113684,0
44,0.0,1.0972395757053666,8.034656987909157,0
44,4.0,0.5810123770297031,8.034656987909157,0
44,8.0,0.48593553984042587,8.034656987909157,0
44,12.0,0.44280783323720546,8.034656987909157,0
44,16.0,0.4056906757989811,8.034656987909157,0
44,20.0,0.3717462273848602,8.034656987909157,0
44,24.0,0.3407807846875818,8.034656987909157,0
44,28.0,0.3127156313854349,8.034656987909157,0
44,32.0,0.28744501039138853,8.034656987909157,0
44,36.0,0.2648331375548336,8.034656987909157,0
45,0.0,0.8724031650857813,8.055377823401919,0
45,4.0,0.17262291139527003,8.055377823401919,0
45,8.0,0.0355895578818877,8.055377823401919,0
45,12.0,-0.042133628736595104,8.055377823401919,0
45,16.0,-0.10305473853876884,8.055377823401919,0
45,20.0,-0.15009328791133025,8.055377823401919,0
45,24.0,-0.18538089091957796,8.055377823401919,0
45,28.0,-0.21121336727313875,8.055377823401919,0
45,32.0,-0.22976236579427192,8.055377823401919,0
45,36.0,-0.24288775957029557,8.055377823401919,0
46,0.0,0.8269126366863148,8.097505601516893,0
46,4.0,0.16509169010683206,8.097505601516893,0
46,8.0,0.07649914418680286,8.097505601516893,0
46,12.0,0.042993726339160945,8.097505601516893,0
46,16.0,0.01321541309454774,8.097505601516893,0
46,20.0,-0.014860421206651125,8.097505601516893,0
46,24.0,-0.04129896429695288,8.097505601516893,0
46,28.0,-0.06610466383678056,8.097505601516893,0
46,32.0,-0.0892914767678728,8.097505601516893,0
46,36.0,-0.11088504471202182,8.097505601516893,0
47,0.0,0.9062555926582634,8.106448986332722,0
47,4.0,0.19913166233055143,8.106448986332722,0
47,8.0,0.05023485178066387,8.106448986332722,0
47,12.0,-0.024795244252639962,8.106448986332722,0
47,16.0,-0.07919718967492666,8.106448986332722,0
47,20.0,-0.11824343270502409,8.106448986332722,0
47,24.0,-0.14544342592874018,8.106448986332722,0
47,28.0,-0.16394832943914847,8.106448986332722,0
47,32.0,-0.1763242753786258,8.106448986332722,0
47,36.0,-0.18450333297800853,8.106448986332722,0
48,0.0,0.8781290409583947,7.974856517981645,0
48,4.0,0.3444335799965961,7.974856517981645,0
48,8.0,0.25018927861362156,7.974856517981645,0
48,12.0,0.1963511756589705,7.974856517981645,0
48,16.0,0.14810479805877436,7.974856517981645,0
48,20.0,0.10400086805364187,7.974856517981645,0
48,24.0,0.06400809046034667,7.974856517981645,0
48,28.0,0.02808097981253024,7.974856517981645,0
48,32.0,-0.0038971793569985147,7.974856517981645,0
48,36.0,-0.03210848986604559,7.974856517981645,0
49,0.0,0.9495391984480511,7.931483884779731,0
49,4.0,0.3598301169368887,7.931483884779731,0
49,8.0,0.22340138267330173,7.931483884779731,0
49,12.0,0.14695703231980417,7.931483884779731,0
49,16.0,0.0864114987835429,7.931483884779731,0
49,20.0,0.03844151647703438,7.931483884779731,0
49,24.0,0.00137951758980797,7.931483884779731,0
49,28.0,-0.02660493862148966,7.931483884779731,0
49,32.0,-0.0473411098193354,7.931483884779731,0
49,36.0,-0.06248064802076346,7.931483884779731,0
50,0.0,0.8287127219027217,8.015145007943362,0
50,4.0,0.31485667773628934,8.015145007943362,0
50,8.0,0.15720786017005314,8.015145007943362,0
50,12.0,0.0694059822494566,8.015145007943362,0
50,16.0,0.003732724313459765,8.015145007943362,0
50,20.0,-0.045706834732538476,8.015145007943362,0
50,24.0,-0.08185448373781352,8.015145007943362,0
50,28.0,-0.10758155329306546,8.015145007943362,0
50,32.0,-0.12551199041593472,8.015145007943362,0
50,36.0,-0.13781693208274343,8.015145007943362,0
51,0.0,1.0214317134336084,7.994000230747757,0
51,4.0,0.41771734180888626,7.994000230747757,0
51,8.0,0.30866670380664873,7.994000230747757,0
51,12.0,0.27071105659478845,7.994000230747757,0
51,16.0,0.2391780995138596,7.994000230747757,0
51,20.0,0.2099250081131836,7.994000230747757,0
51,24.0,0.18270636955626168,7.994000230747757,0
51,28.0,0.15748572114097545,7.994000230747757,0
51,32.0,0.13422189209883897,7.994000230747757,0
51,36.0,0.11285811279954325,7.994000230747757,0
52,0.0,1.012901139185135,8.020638607001887,0
52,4.0,0.31299310072749076,8.020638607001887,0
52,8.0,0.19023442786273848,8.020638607001887,0
52,12.0,0.1132528622165693,8.020638607001887,0
52,16.0,0.049622518728025235,8.020638607001887,0
52,20.0,-0.0020725329755403865,8.020638607001887,0
52,24.0,-0.042998068367681136,8.020638607001887,0
52,28.0,-0.07465696063477473,8.020638607001887,0
52,32.0,-0.09867406259152003,8.020638607001887,0
52,36.0,-0.11660770156322378,8.020638607001887,0
53,0.0,0.9106486600860999,7.976804516538979,0
53,4.0,0.2605383820739883,7.976804516538979,0
53,8.0,0.1099635258693877,7.976804516538979,0
53,12.0,0.03957170038472111,7.976804516538979,0
53,16.0,-0.015236842257151844,7.976804516538979,0
53,20.0,-0.05935677324822294,7.976804516538979,0
53,24.0,-0.09421700489291668,7.976804516538979,0
53,28.0,-0.12123080857199929,7.976804516538979,0
53,32.0,-0.14182346629854706,7.976804516538979,0
53,36.0,-0.15731469369598575,7.976804516538979,0
54,0.0,0.9499866006217937,8.156232049208244,0
54,4.0,0.4124229288740471,8.156232049208244,0
54,8.0,0.33725289704776584,8.156232049208244,0
54,12.0,0.30622693753886987,8.156232049208244,0
54,16.0,0.2781443995152347,8.156232049208244,0
54,20.0,0.25107211859232226,8.156232049208244,0
54,24.0,0.22494806750956234,8.156232049208244,0
54,28.0,0.19979079203547245,8.156232049208244,0
54,32.0,0.17561873277954437,8.156232049208244,0
54,36.0,0.15244631498985,8.156232049208244,0
55,0.0,0.8079856745956585,7.9345850958879325,0
55,4.0,0.16089249024701374,7.9345850958879325,0
55,8.0,0.07534259251011174,7.9345850958879325,0
55,12.0,0.041830289023341405,7.9345850958879325,0
55,16.0,0.012270764317230898,7.9345850958879325,0
55,20.0,-0.015211146727717006,7.9345850958879325,0
55,24.0,-0.04070262801330937,7.9345850958879325,0
